,polarity
80648,-10.264166831970215
80649,-12.304349899291992
80650,-11.53611946105957
80651,-12.143636703491211
80652,-12.151060104370117
80653,-12.051076889038086
80654,-11.508350372314453
80655,-12.178998947143555
80656,-12.178998947143555
80657,-11.53611946105957
80658,-12.178998947143555
80659,-12.010757446289062
80660,-12.006830215454102
80661,-11.477325439453125
80662,-12.087051391601562
80663,-11.895828247070312
80664,-12.220901489257812
80665,-12.065713882446289
80666,-11.625093460083008
80667,-12.304349899291992
80668,-11.452030181884766
80669,-11.053510665893555
80670,-11.477325439453125
80671,-9.298853874206543
80672,-12.304349899291992
80673,-11.309318542480469
80674,-12.304349899291992
80675,-11.508350372314453
80676,-12.112523078918457
80677,-12.365416526794434
80678,-11.168108940124512
80679,-11.508350372314453
80680,-12.304349899291992
80681,-11.502309799194336
80682,-12.128371238708496
80683,-11.309318542480469
80684,-12.304349899291992
80685,-11.907190322875977
80686,-11.717493057250977
80687,-7.5926408767700195
80688,-12.064298629760742
80689,-12.304349899291992
80690,-11.958810806274414
80691,-11.907190322875977
80692,-12.065713882446289
80693,-12.120071411132812
80694,-7.5926408767700195
80695,-11.66231918334961
80696,-11.842662811279297
80697,-11.53611946105957
80698,-12.304349899291992
80699,-12.004663467407227
80700,-11.569486618041992
80701,-11.643160820007324
80702,-11.625093460083008
80703,-11.808263778686523
80704,-12.153801918029785
80705,-12.304349899291992
80706,-11.66231918334961
80707,-12.065738677978516
80708,-7.5926408767700195
80709,-12.178998947143555
80710,-11.572935104370117
80711,-11.488031387329102
80712,-12.304349899291992
80713,-11.978724479675293
80714,-11.625093460083008
80715,-12.304349899291992
80716,-11.904829978942871
80717,-11.974723815917969
80718,-11.66231918334961
80719,-12.200960159301758
80720,-12.304349899291992
80721,-11.643160820007324
80722,-12.212926864624023
80723,-12.178998947143555
80724,-11.953840255737305
80725,-11.625093460083008
80726,-11.625093460083008
80727,-11.66231918334961
80728,-11.840707778930664
80729,-12.181577682495117
80730,-12.304349899291992
80731,-11.66231918334961
80732,-12.010757446289062
80733,-11.643160820007324
80734,-11.735963821411133
80735,-12.14329719543457
80736,-11.625093460083008
80737,-11.53611946105957
80738,-11.728370666503906
80739,-11.704963684082031
80740,-12.263103485107422
80741,-11.084770202636719
80742,-12.057867050170898
80743,-11.097028732299805
80744,-12.035696983337402
80745,-11.66231918334961
80746,-11.66231918334961
80747,-11.709362983703613
80748,-12.304349899291992
80749,-11.815418243408203
80750,-12.145088195800781
80751,-11.76124382019043
80752,-12.010757446289062
80753,-12.131733894348145
80754,-11.777250289916992
80755,-11.950948715209961
80756,-11.625093460083008
80757,-9.968196868896484
80758,-7.5926408767700195
80759,-12.006830215454102
80760,-11.935773849487305
80761,-12.196849822998047
80762,-12.304349899291992
80763,-12.185015678405762
80764,-11.888534545898438
80765,-11.573747634887695
80766,-12.057867050170898
80767,-11.842662811279297
80768,-10.909826278686523
80769,-12.169576644897461
80770,-11.790998458862305
80771,-11.650039672851562
80772,-11.828149795532227
80773,-11.66231918334961
80774,-12.166635513305664
80775,-11.155832290649414
80776,-12.304349899291992
80777,-12.347503662109375
80778,-11.643160820007324
80779,-12.012025833129883
80780,-11.66231918334961
80781,-12.304349899291992
80782,-12.178998947143555
80783,-11.66231918334961
80784,-5.829629898071289
80785,-12.178998947143555
80786,-11.995271682739258
80787,-11.625093460083008
80788,-11.680953025817871
80789,-11.625093460083008
80790,-12.102153778076172
80791,-12.158525466918945
80792,-11.643160820007324
80793,-12.304349899291992
80794,-12.304349899291992
80795,-12.178998947143555
80796,-11.625093460083008
80797,-11.84090518951416
80798,-11.958810806274414
80799,-11.883430480957031
80800,-11.928033828735352
80801,-12.21876335144043
80802,-12.123732566833496
80803,-12.057867050170898
80804,-12.000665664672852
80805,-11.66231918334961
80806,-10.250255584716797
80807,-10.973430633544922
80808,-11.790998458862305
80809,-11.692916870117188
80810,-11.950948715209961
80811,-11.874540328979492
80812,-12.083826065063477
80813,-10.891961097717285
80814,-12.181577682495117
80815,-12.304349899291992
80816,-12.304349899291992
80817,-12.088874816894531
80818,-12.304349899291992
80819,-11.962032318115234
80820,-11.637645721435547
80821,-12.304349899291992
80822,-11.934415817260742
80823,-12.094135284423828
80824,-12.304349899291992
80825,-11.66231918334961
80826,-12.304349899291992
80827,-11.954376220703125
80828,-12.187482833862305
80829,-11.643160820007324
80830,-12.304349899291992
80831,-12.105693817138672
80832,-11.66231918334961
80833,-12.1950101852417
80834,-11.936454772949219
80835,-10.661388397216797
80836,-12.057867050170898
80837,-11.643160820007324
80838,-12.203258514404297
80839,-11.508350372314453
80840,-11.53611946105957
80841,-11.625093460083008
80842,-12.304349899291992
80843,-11.66231918334961
80844,-11.643160820007324
80845,-12.304349899291992
80846,-10.973430633544922
80847,-11.709362983703613
80848,-12.063396453857422
80849,-12.058317184448242
80850,-11.772146224975586
80851,-10.264166831970215
80852,-11.827244758605957
80853,-11.950948715209961
80854,-12.202057838439941
80855,-11.971630096435547
80856,-11.68348503112793
80857,-11.66231918334961
80858,-11.883430480957031
80859,-11.66231918334961
80860,-12.304349899291992
80861,-12.151060104370117
80862,-11.565162658691406
80863,-10.129132270812988
80864,-11.781137466430664
80865,-12.089057922363281
80866,-11.625093460083008
80867,-11.643160820007324
80868,-12.304349899291992
80869,-11.742481231689453
80870,-12.304349899291992
80871,-11.790998458862305
80872,-12.304349899291992
80873,-10.221962928771973
80874,-11.663921356201172
80875,-11.907190322875977
80876,-12.058988571166992
80877,-11.643160820007324
80878,-11.643160820007324
80879,-11.75654411315918
80880,-12.030170440673828
80881,-7.5926408767700195
80882,-7.5926408767700195
80883,-11.66231918334961
80884,-12.116992950439453
80885,-12.304349899291992
80886,-11.926464080810547
80887,-11.66231918334961
80888,-12.010757446289062
80889,-12.304349899291992
80890,-12.304349899291992
80891,-12.304349899291992
80892,-12.22095775604248
80893,-11.66231918334961
80894,-11.954376220703125
80895,-12.238924026489258
80896,-12.031583786010742
80897,-12.116992950439453
80898,-11.956536293029785
80899,-12.149372100830078
80900,-12.075746536254883
80901,-12.304349899291992
80902,-12.304349899291992
80903,-12.304349899291992
80904,-11.66231918334961
80905,-11.999311447143555
80906,-11.790998458862305
80907,-11.180521011352539
80908,-11.469376564025879
80909,-11.904829978942871
80910,-12.014850616455078
80911,-11.66231918334961
80912,-12.304349899291992
80913,-11.68348503112793
80914,-10.864501953125
80915,-11.53653335571289
80916,-11.801496505737305
80917,-12.304349899291992
80918,-11.625093460083008
80919,-11.364680290222168
80920,-12.191277503967285
80921,-11.989907264709473
80922,-11.66231918334961
80923,-12.304349899291992
80924,-11.66231918334961
80925,-12.255134582519531
80926,-11.68348503112793
80927,-10.628196716308594
80928,-11.800148010253906
80929,-12.04545783996582
80930,-11.885046005249023
80931,-11.694234848022461
80932,-11.643160820007324
80933,-12.178998947143555
80934,-11.515939712524414
80935,-12.304349899291992
80936,-11.70629596710205
80937,-12.010757446289062
80938,-12.304349899291992
80939,-11.88943099975586
80940,-12.248169898986816
80941,-12.304349899291992
80942,-7.5926408767700195
80943,-9.334344863891602
80944,-12.185015678405762
80945,-12.304349899291992
80946,-11.643160820007324
80947,-11.75654411315918
80948,-12.006202697753906
80949,-12.178998947143555
80950,-11.989907264709473
80951,-12.304349899291992
80952,-11.488031387329102
80953,-10.714037895202637
80954,-11.745635986328125
80955,-12.304349899291992
80956,-12.065713882446289
80957,-11.66231918334961
80958,-11.275553703308105
80959,-12.119338989257812
80960,-12.033422470092773
80961,-11.367256164550781
80962,-11.643160820007324
80963,-7.5926408767700195
80964,-11.643160820007324
80965,-11.962291717529297
80966,-12.123732566833496
80967,-11.874584197998047
80968,-11.874584197998047
80969,-12.304349899291992
80970,-11.737014770507812
80971,-12.304349899291992
80972,-11.809367179870605
80973,-11.66231918334961
80974,-12.158525466918945
80975,-12.056879043579102
80976,-11.949752807617188
80977,-12.133539199829102
80978,-11.488031387329102
80979,-12.03711986541748
80980,-12.006065368652344
80981,-11.643160820007324
80982,-11.643160820007324
80983,-12.304349899291992
80984,-11.53611946105957
80985,-12.304349899291992
80986,-12.120071411132812
80987,-11.610480308532715
80988,-12.143669128417969
80989,-12.053361892700195
80990,-11.284767150878906
80991,-12.255134582519531
80992,-12.304349899291992
80993,-11.477806091308594
80994,-11.643160820007324
80995,-11.625093460083008
80996,-12.304349899291992
80997,-11.66231918334961
80998,-12.003805160522461
80999,-8.939739227294922
81000,-11.769649505615234
81001,-11.68348503112793
81002,-11.717493057250977
81003,-11.709362983703613
81004,-11.66231918334961
81005,-12.250696182250977
81006,-11.883543014526367
81007,-8.832582473754883
81008,-12.130783081054688
81009,-11.842662811279297
81010,-11.364680290222168
81011,-11.873285293579102
81012,-11.625093460083008
81013,-11.916982650756836
81014,-11.75654411315918
81015,-7.5926408767700195
81016,-11.349041938781738
81017,-12.304349899291992
81018,-12.089445114135742
81019,-11.076169967651367
81020,-12.075746536254883
81021,-11.65727424621582
81022,-12.078588485717773
81023,-11.66231918334961
81024,-12.145277976989746
81025,-11.66231918334961
81026,-11.688186645507812
81027,-11.643160820007324
81028,-11.643160820007324
81029,-11.643160820007324
81030,-11.097028732299805
81031,-12.065713882446289
81032,-12.304349899291992
81033,-12.304349899291992
81034,-12.133392333984375
81035,-11.643160820007324
81036,-12.304349899291992
81037,-12.124293327331543
81038,-11.66231918334961
81039,-11.794549942016602
81040,-11.643160820007324
81041,-11.927457809448242
81042,-12.260049819946289
81043,-11.902994155883789
81044,-12.304349899291992
81045,-11.961812973022461
81046,-12.131585121154785
81047,-11.973006248474121
81048,-12.112085342407227
81049,-12.304349899291992
81050,-12.158370971679688
81051,-11.45907974243164
81052,-11.675456047058105
81053,-11.881433486938477
81054,-11.643160820007324
81055,-11.488031387329102
81056,-12.065713882446289
81057,-11.995271682739258
81058,-11.907190322875977
81059,-11.971343994140625
81060,-12.304349899291992
81061,-11.915323257446289
81062,-12.304349899291992
81063,-12.304349899291992
81064,-11.970608711242676
81065,-7.835627555847168
81066,-11.850641250610352
81067,-12.44696044921875
81068,-10.747434616088867
81069,-12.150527954101562
81070,-12.057867050170898
81071,-11.309318542480469
81072,-10.220481872558594
81073,-12.216647148132324
81074,-12.304349899291992
81075,-11.53611946105957
81076,-12.158525466918945
81077,-11.681024551391602
81078,-12.304349899291992
81079,-9.298853874206543
81080,-11.842662811279297
81081,-12.098428726196289
81082,-12.036510467529297
81083,-11.66231918334961
81084,-12.039314270019531
81085,-11.915823936462402
81086,-12.100381851196289
81087,-12.304349899291992
81088,-11.924617767333984
81089,-11.66231918334961
81090,-12.15955924987793
81091,-11.489574432373047
81092,-11.66231918334961
81093,-10.597532272338867
81094,-11.572942733764648
81095,-10.264166831970215
81096,-12.304349899291992
81097,-11.879446029663086
81098,-12.372493743896484
81099,-11.66231918334961
81100,-12.011802673339844
81101,-11.620689392089844
81102,-12.304349899291992
81103,-12.065713882446289
81104,-11.539051055908203
81105,-11.632438659667969
81106,-12.304349899291992
81107,-11.961373329162598
81108,-10.201261520385742
81109,-11.66231918334961
81110,-11.904829978942871
81111,-12.304349899291992
81112,-12.13601016998291
81113,-11.932510375976562
81114,-11.883430480957031
81115,-11.779863357543945
81116,-12.158525466918945
81117,-11.907190322875977
81118,-12.116693496704102
81119,-12.146910667419434
81120,-12.304349899291992
81121,-7.5926408767700195
81122,-12.112622261047363
81123,-11.53611946105957
81124,-7.835627555847168
81125,-11.834006309509277
81126,-11.66231918334961
81127,-11.625093460083008
81128,-11.099681854248047
81129,-11.625093460083008
81130,-11.66231918334961
81131,-11.961700439453125
81132,-11.525651931762695
81133,-12.263449668884277
81134,-11.643160820007324
81135,-12.304349899291992
81136,-12.304349899291992
81137,-7.5926408767700195
81138,-12.053361892700195
81139,-11.66231918334961
81140,-11.991291046142578
81141,-12.112085342407227
81142,-12.304349899291992
81143,-11.716118812561035
81144,-11.66231918334961
81145,-10.1512451171875
81146,-12.183067321777344
81147,-11.66231918334961
81148,-11.979296684265137
81149,-11.625211715698242
81150,-11.68348503112793
81151,-11.488031387329102
81152,-12.304349899291992
81153,-11.881311416625977
81154,-12.304349899291992
81155,-12.304349899291992
81156,-12.178998947143555
81157,-10.221962928771973
81158,-11.643160820007324
81159,-12.304349899291992
81160,-11.625093460083008
81161,-11.85347843170166
81162,-11.66231918334961
